Symbol,ID
AC133947.1,NA
AC133947.2,NA
AC133948.1,NA
AC134248.1,NA
AC134249.1,NA
AC134324.1,NA
AC134328.1,NA
AC134329.1,NA
AC134329.2,NA
AC134334.2,NA
AC134439.1,NA
AC134439.3,NA
AC134462.1,NA
AC134468.2,NA
AC134528.1,NA
AC134528.2,NA
AC134528.3,NA
AC134537.3,NA
AC134586.1,NA
AC134590.1,NA
AC134596.2,NA
AC134606.1,NA
AC134608.1,NA
AC134859.1,NA
AC134859.2,NA
AC134860.2,NA
AC134860.4,NA
AC134860.5,NA
AC134867.1,NA
AC134867.2,NA
AC134867.3,NA
AC134869.1,NA
AC134869.3,NA
AC134869.4,NA
AC134898.1,NA
AC134913.2,NA
AC135019.1,NA
AC135019.3,NA
AC135353.1,NA
AC135360.1,NA
AC135360.2,NA
AC135469.1,NA
AC135667.1,NA
AC135669.2,NA
AC135672.1,NA
AC136976.1,NA
AC136986.1,NA
AC136986.2,NA
AC137127.1,NA
AC137127.3,NA
AC137127.4,NA
AC137584.1,NA
AC137843.1,NA
AC138027.1,NA
AC138214.1,NA
AC138221.1,NA
AC138284.1,NA
AC138284.2,NA
AC138284.3,NA
AC138284.4,NA
AC138284.6,NA
AC138284.7,NA
AC138290.1,NA
AC138329.1,NA
AC138329.2,NA
AC138330.1,NA
AC138739.1,NA
AC139155.1,NA
AC139238.1,NA
AC139319.1,NA
AC139323.1,NA
AC139376.1,NA
AC139568.1,NA
AC139568.2,NA
AC139579.1,NA
AC139580.1,NA
AC139638.1,NA
AC139638.2,NA
AC139750.1,NA
AC139750.2,NA
AC139752.1,NA
AC139754.1,NA
AC139754.3,NA
AC139754.4,NA
AC139941.2,NA
AC140070.2,NA
AC140210.1,NA
AC140264.2,NA
AC140264.3,NA
AC140285.1,NA
AC140285.2,NA
AC140293.1,NA
AC140299.1,NA
AC140299.2,NA
AC140314.2,NA
AC140338.1,NA
AC140354.1,NA
AC140360.1,NA
AC140363.1,NA
AC140363.2,NA
AC140375.1,NA
AC140375.2,NA
AC140376.1,NA
AC140381.1,NA
AC140381.2,NA
AC140397.1,NA
AC140397.2,NA
AC140409.1,NA
AC140409.2,NA
AC140409.3,NA
AC140409.4,NA
AC140448.1,NA
AC140460.1,NA
AC140462.2,NA
AC140477.3,NA
AC140477.4,NA
AC141438.1,NA
AC141476.1,NA
AC141642.1,NA
AC142113.1,NA
AC142113.2,NA
AC142191.1,NA
AC142227.1,NA
AC142227.2,NA
AC142407.2,NA
AC144543.1,NA
AC144543.2,NA
AC144783.1,NA
AC144938.1,NA
AC144942.1,NA
AC144949.1,NA
AC145348.1,NA
AC145731.1,NA
AC145731.2,NA
AC145731.3,NA
AC145736.1,NA
AC145736.2,NA
AC145740.1,NA
AC147162.1,NA
AC147241.1,NA
AC147256.1,NA
AC147256.2,NA
AC147615.2,NA
AC147634.1,NA
AC147639.1,NA
AC147639.2,NA
AC148324.1,NA
AC148328.1,NA
AC148328.2,NA
AC148334.1,NA
AC148334.2,NA
AC148335.1,NA
AC149222.1,NA
AC149586.1,NA
AC149586.2,NA
AC150314.2,NA
AC150314.3,NA
AC150314.4,NA
AC150899.1,NA
AC151275.1,NA
AC151530.1,NA
AC151730.2,NA
AC151730.3,NA
AC151769.1,NA
AC151828.1,NA
AC151843.1,NA
AC151895.1,NA
AC151968.1,NA
AC151971.1,NA
AC151971.10,NA
AC151971.2,NA
AC151971.3,NA
AC151971.5,NA
AC151971.6,NA
AC151971.9,NA
AC151984.1,NA
AC152061.1,NA
AC152065.1,NA
AC152162.1,NA
AC152169.1,NA
AC152414.1,NA
AC152414.2,NA
AC152453.1,NA
AC152819.1,NA
AC152827.1,NA
AC152827.2,NA
AC152827.3,NA
AC152827.4,NA
AC152922.1,NA
AC152922.2,NA
AC152944.1,NA
AC152946.1,NA
AC152947.1,NA
AC152947.3,NA
AC152949.1,NA
AC152949.3,NA
AC152953.2,NA
AC152979.5,NA
AC152981.1,NA
AC153132.1,NA
AC153132.2,NA
AC153143.1,NA
AC153143.2,NA
AC153144.1,NA
AC153144.2,NA
AC153144.3,NA
AC153150.1,NA
AC153152.1,NA
AC153152.2,NA
AC153152.3,NA
AC153152.4,NA
AC153356.1,NA
AC153357.1,NA
AC153357.2,NA
AC153361.2,NA
AC153364.1,NA
AC153365.1,NA
AC153365.2,NA
AC153366.1,NA
AC153366.2,NA
AC153369.1,NA
AC153370.1,NA
AC153370.2,NA
AC153379.1,NA
AC153379.2,NA
AC153379.3,NA
AC153380.1,NA
AC153382.1,NA
AC153382.2,NA
AC153484.1,NA
AC153494.1,NA
AC153495.1,NA
AC153497.1,NA
AC153498.1,NA
AC153500.1,NA
AC153501.1,NA
AC153504.1,NA
AC153504.2,NA
AC153506.1,NA
AC153506.3,NA
AC153509.2,NA
AC153512.1,NA
AC153512.2,NA
AC153512.3,NA
AC153512.4,NA
AC153516.1,NA
AC153517.1,NA
AC153524.1,NA
AC153524.2,NA
AC153524.4,NA
AC153526.2,NA
AC153526.3,NA
AC153526.5,NA
AC153527.1,NA
AC153527.2,NA
AC153528.1,NA
AC153529.2,NA
AC153530.1,NA
AC153530.2,NA
AC153536.1,NA
AC153536.2,NA
AC153536.3,NA
AC153537.1,NA
AC153541.2,NA
AC153541.3,NA
AC153544.1,NA
AC153547.1,NA
AC153548.2,NA
AC153548.3,NA
AC153550.1,NA
AC153556.1,NA
AC153556.2,NA
AC153556.3,NA
AC153556.4,NA
AC153557.3,NA
AC153563.1,NA
AC153564.1,NA
AC153566.1,NA
AC153566.2,NA
AC153567.1,NA
AC153567.2,NA
AC153568.1,NA
AC153569.1,NA
AC153569.2,NA
AC153646.1,NA
AC153729.1,NA
AC153729.3,NA
AC153729.4,NA
AC153729.5,NA
AC153793.1,NA
AC153801.1,NA
AC153801.2,NA
AC153816.1,NA
AC153821.1,NA
AC153821.2,NA
AC153821.3,NA
AC153821.4,NA
AC153829.1,NA
AC153830.1,NA
AC153840.1,NA
AC153845.3,NA
AC153856.3,NA
AC153856.4,NA
AC153862.1,NA
AC153862.2,NA
AC153864.3,NA
AC153874.1,NA
AC153876.1,NA
AC153887.2,NA
AC153887.3,NA
AC153890.1,NA
AC153891.1,NA
AC153897.1,NA
AC153899.1,NA
AC153899.2,NA
AC153912.1,NA
AC153912.2,NA
AC153912.3,NA
AC153912.4,NA
AC153912.5,NA
AC153917.1,NA
AC153930.1,NA
AC153932.1,NA
AC153935.1,NA
AC153937.2,NA
AC153937.3,NA
AC153937.4,NA
AC153937.5,NA
AC153937.6,NA
AC153938.1,NA
AC153938.2,NA
AC153938.3,NA
AC153940.1,NA
AC153940.2,NA
AC153945.1,NA
AC153945.2,NA
AC153948.2,NA
AC153949.1,NA
AC153950.2,NA
AC153954.2,NA
AC153954.3,NA
AC153955.1,NA
AC153955.2,NA
AC153955.3,NA
AC153955.4,NA
AC153955.5,NA
AC153955.6,NA
AC153958.1,NA
AC153959.1,NA
AC153962.1,NA
AC153962.3,NA
AC153964.1,NA
AC153964.2,NA
AC153967.1,NA
AC153969.1,NA
AC153970.1,NA
AC153971.1,NA
AC153971.2,NA
AC153974.1,NA
AC153977.1,NA
AC153977.2,NA
AC153977.4,NA
AC153979.1,NA
AC154028.1,NA
AC154039.1,NA
AC154039.2,NA
AC154141.1,NA
AC154171.1,NA
AC154171.2,NA
AC154171.3,NA
AC154176.2,NA
AC154184.1,NA
AC154197.1,NA
AC154219.1,NA
AC154222.2,NA
AC154231.4,NA
AC154241.1,NA
AC154248.2,NA
AC154248.3,NA
AC154257.1,NA
AC154257.2,NA
AC154262.1,NA
AC154262.2,NA
AC154264.1,NA
AC154264.2,NA
AC154264.3,NA
AC154266.1,NA
AC154266.2,NA
AC154269.1,NA
AC154295.1,NA
AC154300.1,NA
AC154313.1,NA
AC154314.1,NA
AC154314.2,NA
AC154329.2,NA
AC154335.1,NA
AC154347.1,NA
AC154347.2,NA
AC154352.1,NA
AC154352.2,NA
AC154354.1,NA
AC154355.1,NA
AC154367.1,NA
AC154367.2,NA
AC154368.1,NA
AC154382.1,NA
AC154386.1,NA
AC154404.1,NA
AC154406.1,NA
AC154426.1,NA
AC154431.1,NA
AC154433.1,NA
AC154452.1,NA
AC154461.1,NA
AC154461.2,NA
AC154461.3,NA
AC154461.5,NA
AC154461.6,NA
AC154471.1,NA
AC154472.1,NA
AC154472.2,NA
AC154482.1,NA
AC154502.1,NA
AC154502.2,NA
AC154502.3,NA
AC154510.1,NA
AC154511.1,NA
AC154517.1,NA
AC154517.3,NA
AC154522.1,NA
AC154537.1,NA
AC154548.1,NA
AC154550.1,NA
AC154552.2,NA
AC154552.3,NA
AC154552.4,NA
AC154552.7,NA
AC154573.1,NA
AC154573.2,NA
AC154576.2,NA
AC154581.1,NA
AC154585.1,NA
AC154595.1,NA
AC154595.2,NA
AC154595.3,NA
AC154597.1,NA
AC154612.1,NA
AC154623.1,NA
AC154634.1,NA
AC154634.2,NA
AC154634.3,NA
AC154634.4,NA
AC154635.1,NA
AC154639.1,NA
AC154642.1,NA
AC154646.1,NA
AC154681.1,NA
AC154682.1,NA
AC154687.2,NA
AC154706.1,NA
AC154709.1,NA
AC154725.1,NA
AC154733.1,NA
AC154734.1,NA
AC154734.2,NA
AC154742.1,NA
AC154747.1,NA
AC154747.3,NA
AC154747.4,NA
AC154755.1,NA
AC154755.2,NA
AC154759.1,NA
AC154765.1,NA
AC154767.2,NA
AC154785.2,NA
AC154808.1,NA
AC154816.1,NA
AC154816.2,NA
AC154816.3,NA
AC154826.1,NA
AC154826.2,NA
AC154828.1,NA
AC154828.2,NA
AC154848.1,NA
AC154849.1,NA
AC154849.2,NA
AC154849.3,NA
AC154862.1,NA
AC154863.1,NA
AC154864.1,NA
AC154903.1,NA
AC154994.1,NA
AC155230.1,NA
AC155232.1,NA
AC155234.1,NA
AC155235.1,NA
AC155236.1,NA
AC155241.1,NA
AC155241.3,NA
AC155243.1,NA
AC155249.2,NA
AC155255.2,NA
AC155256.2,NA
AC155259.2,NA
AC155266.1,NA
AC155269.2,NA
AC155293.3,NA
AC155295.1,NA
AC155298.1,NA
AC155298.2,NA
AC155298.3,NA
AC155300.1,NA
AC155300.3,NA
AC155634.1,NA
AC155634.2,NA
AC155637.1,NA
AC155644.1,NA
AC155644.2,NA
AC155709.2,NA
AC155710.1,NA
AC155710.2,NA
AC155712.2,NA
AC155714.1,NA
AC155813.1,NA
AC155819.1,NA
AC155830.1,NA
AC155832.1,NA
AC155832.2,NA
AC155834.1,NA
AC155909.1,NA
AC155922.2,NA
AC155927.1,NA
AC155929.1,NA
AC155929.3,NA
AC155929.4,NA
AC155934.1,NA
AC155937.1,NA
AC155941.2,NA
AC155941.3,NA
AC155941.4,NA
AC155941.5,NA
AC155941.6,NA
AC156025.1,NA
AC156025.2,NA
AC156025.3,NA
AC156031.1,NA
AC156031.2,NA
AC156031.3,NA
AC156163.1,NA
AC156268.1,NA
AC156271.1,NA
AC156273.1,NA
AC156273.3,NA
AC156504.2,NA
AC156568.2,NA
AC156568.3,NA
AC156572.2,NA
AC156576.1,NA
AC156576.6,NA
AC156631.1,NA
AC156633.1,NA
AC156636.1,NA
AC156636.2,NA
AC156639.1,NA
AC156645.1,NA
AC156791.1,NA
AC156793.1,NA
AC156794.1,NA
AC156795.1,NA
AC156798.2,NA
AC156801.1,NA
AC156801.2,NA
AC156802.1,NA
AC156802.2,NA
AC156832.2,NA
AC156832.3,NA
AC156833.1,NA
AC156952.1,NA
AC157017.2,NA
AC157017.3,NA
AC157019.2,NA
AC157085.1,NA
AC157278.1,NA
AC157352.1,NA
AC157352.2,NA
AC157353.2,NA
AC157476.2,NA
AC157494.1,NA
AC157516.1,NA
AC157570.4,NA
AC157650.1,NA
AC157650.2,NA
AC157650.3,NA
AC157822.3,NA
AC157931.1,NA
AC157950.1,NA
AC157950.2,NA
AC158115.1,NA
AC158115.2,NA
AC158232.1,NA
AC158238.1,NA
AC158238.2,NA
AC158239.1,NA
AC158354.1,NA
AC158355.1,NA
AC158365.1,NA
AC158388.1,NA
AC158388.3,NA
AC158398.1,NA
AC158516.1,NA
AC158518.1,NA
AC158521.1,NA
AC158523.3,NA
AC158529.1,NA
AC158531.1,NA
AC158531.2,NA
AC158535.1,NA
AC158537.1,NA
AC158538.2,NA
AC158589.1,NA
AC158592.1,NA
AC158595.1,NA
AC158596.1,NA
AC158600.1,NA
AC158600.2,NA
AC158600.3,NA
AC158600.4,NA
AC158600.5,NA
AC158600.6,NA
AC158603.3,NA
AC158603.4,NA
AC158605.1,NA
AC158605.2,NA
AC158605.3,NA
AC158607.1,NA
AC158619.1,NA
AC158620.1,NA
AC158622.2,NA
AC158622.3,NA
AC158622.5,NA
AC158624.1,NA
AC158630.1,NA
AC158630.2,NA
AC158630.3,NA
AC158633.1,NA
AC158633.3,NA
AC158636.1,NA
AC158636.2,NA
AC158686.1,NA
AC158686.2,NA
AC158798.1,NA
AC158799.1,NA
AC158802.1,NA
AC158804.1,NA
AC158804.2,NA
AC158805.1,NA
AC158938.1,NA
AC158979.1,NA
AC158983.1,NA
AC158987.1,NA
AC158990.2,NA
AC159104.1,NA
AC159106.2,NA
AC159188.2,NA
AC159193.1,NA
AC159193.2,NA
AC159193.3,NA
AC159193.4,NA
AC159193.5,NA
AC159195.1,NA
AC159195.2,NA
AC159195.3,NA
AC159196.1,NA
AC159196.2,NA
AC159196.3,NA
AC159205.3,NA
AC159205.5,NA
AC159205.6,NA
AC159205.7,NA
AC159208.2,NA
AC159210.1,NA
AC159228.1,NA
AC159232.2,NA
AC159238.1,NA
AC159238.2,NA
AC159238.3,NA
AC159239.1,NA
AC159239.2,NA
AC159239.3,NA
AC159242.1,NA
AC159243.2,NA
AC159244.2,NA
AC159244.3,NA
AC159244.4,NA
AC159261.1,NA
AC159261.2,NA
AC159263.1,NA
AC159264.1,NA
AC159272.1,NA
AC159282.1,NA
AC159293.1,NA
AC159293.2,NA
AC159294.1,NA
AC159294.2,NA
AC159295.1,NA
AC159296.1,NA
AC159297.4,NA
AC159301.1,NA
AC159307.1,NA
AC159308.3,NA
AC159308.4,NA
AC159308.5,NA
AC159312.1,NA
AC159314.1,NA
AC159326.2,NA
AC159378.1,NA
AC159379.1,NA
AC159379.2,NA
AC159462.2,NA
AC159462.3,NA
AC159462.4,NA
AC159466.1,NA
AC159474.1,NA
AC159475.2,NA
AC159476.2,NA
AC159476.3,NA
AC159477.1,NA
AC159502.1,NA
AC159542.1,NA
AC159617.1,NA
AC159619.1,NA
AC159619.4,NA
AC159621.2,NA
AC159622.2,NA
AC159622.3,NA
AC159624.1,NA
AC159629.1,NA
AC159632.1,NA
AC159633.1,NA
AC159633.2,NA
AC159635.1,NA
AC159635.2,NA
AC159641.1,NA
AC159647.1,NA
AC159649.1,NA
AC159649.2,NA
AC159649.3,NA
AC159709.1,NA
AC159710.1,NA
AC159739.1,NA
AC159807.1,NA
AC159809.1,NA
AC159809.2,NA
AC159810.1,NA
AC159813.1,NA
AC159813.2,NA
AC159813.3,NA
AC159815.2,NA
AC159819.1,NA
AC159819.3,NA
AC159821.1,NA
AC159885.1,NA
AC159885.2,NA
AC159886.1,NA
AC159886.2,NA
AC159886.3,NA
AC159888.1,NA
AC159888.2,NA
AC159890.1,NA
AC159895.1,NA
AC160028.1,NA
AC160028.2,NA
AC160028.3,NA
AC160028.4,NA
AC160029.1,NA
AC160029.2,NA
AC160029.3,NA
AC160030.1,NA
AC160031.2,NA
AC160051.1,NA
AC160051.2,NA
AC160051.3,NA
AC160052.1,NA
AC160060.1,NA
AC160060.2,NA
AC160060.4,NA
AC160061.1,NA
AC160063.1,NA
AC160105.1,NA
AC160108.1,NA
AC160114.1,NA
AC160114.2,NA
AC160114.4,NA
AC160114.6,NA
AC160116.1,NA
AC160116.2,NA
AC160118.1,NA
AC160121.1,NA
AC160123.1,NA
AC160124.1,NA
AC160138.1,NA
AC160138.2,NA
AC160146.1,NA
AC160249.1,NA
AC160249.2,NA
AC160334.1,NA
AC160334.3,NA
AC160338.4,NA
AC160339.1,NA
AC160340.1,NA
AC160340.2,NA
AC160393.1,NA
AC160394.1,NA
AC160394.2,NA
AC160394.3,NA
AC160394.4,NA
AC160394.5,NA
AC160401.1,NA
AC160403.1,NA
AC160405.1,NA
AC160405.2,NA
AC160405.3,NA
AC160409.1,NA
AC160410.1,NA
AC160411.1,NA
AC160411.2,NA
AC160413.1,NA
AC160413.2,NA
AC160562.1,NA
AC160562.2,NA
AC160562.3,NA
AC160635.2,NA
AC160637.1,NA
AC160765.1,NA
AC160863.2,NA
AC160863.3,NA
AC160863.4,NA
AC160929.1,NA
AC160931.1,NA
AC160931.3,NA
AC160962.1,NA
AC160962.2,NA
AC160966.1,NA
AC160966.2,NA
AC160972.1,NA
AC160976.1,NA
AC160980.2,NA
AC160991.2,NA
AC160995.1,NA
AC160997.1,NA
AC160997.2,NA
AC161050.1,NA
AC161052.1,NA
AC161052.2,NA
AC161052.3,NA
AC161052.4,NA
AC161054.2,NA
AC161117.1,NA
AC161117.2,NA
AC161117.3,NA
AC161180.1,NA
AC161180.2,NA
AC161245.1,NA
AC161247.1,NA
AC161254.2,NA
AC161374.1,NA
AC161424.1,NA
AC161453.1,NA
AC161590.1,NA
AC161590.2,NA
AC161592.1,NA
AC161595.1,NA
AC161595.2,NA
AC161596.2,NA
AC161825.1,NA
AC161884.1,NA
AC162176.1,NA
AC162181.1,NA
AC162183.1,NA
AC162376.3,NA
AC162467.1,NA
AC162467.2,NA
AC162467.3,NA
AC162467.4,NA
AC162801.1,NA
AC162801.2,NA
AC162801.4,NA
AC162908.1,NA
AC162932.1,NA
AC162934.1,NA
AC162934.6,NA
AC162938.2,NA
AC162938.3,NA
AC162940.1,NA
AC162946.1,NA
AC163032.1,NA
AC163033.2,NA
AC163038.1,NA
AC163038.2,NA
AC163038.4,NA
AC163040.1,NA
AC163040.2,NA
AC163040.3,NA
AC163102.1,NA
AC163282.1,NA
AC163282.2,NA
AC163286.1,NA
AC163289.2,NA
AC163296.3,NA
AC163342.1,NA
AC163342.2,NA
AC163350.1,NA
AC163350.2,NA
AC163351.1,NA
AC163354.1,NA
AC163354.3,NA
AC163610.1,NA
AC163621.4,NA
AC163623.2,NA
AC163623.3,NA
AC163631.1,NA
AC163631.2,NA
AC163637.1,NA
AC163637.2,NA
AC163638.2,NA
AC163651.1,NA
AC163651.3,NA
AC163660.1,NA
AC163661.1,NA
AC163667.1,NA
AC163684.1,NA
AC163703.1,NA
AC163719.1,NA
AC163719.2,NA
AC163721.1,NA
AC163731.1,NA
AC163903.1,NA
AC164086.1,NA
AC164087.1,NA
AC164087.2,NA
AC164092.1,NA
AC164092.2,NA
AC164092.4,NA
AC164092.5,NA
AC164102.2,NA
AC164105.1,NA
AC164105.2,NA
AC164105.3,NA
AC164105.4,NA
AC164116.1,NA
AC164116.2,NA
AC164123.1,NA
AC164161.1,NA
AC164161.2,NA
AC164164.1,NA
AC164164.3,NA
AC164176.1,NA
AC164424.2,NA
AC164426.2,NA
AC164441.1,NA
AC164441.2,NA
AC164550.1,NA
AC164550.2,NA
AC164552.2,NA
AC164556.2,NA
AC164565.1,NA
AC164567.5,NA
AC164573.1,NA
AC164576.1,NA
AC164597.1,NA
AC164612.1,NA
AC164623.1,NA
AC164624.1,NA
AC164625.1,NA
AC164629.6,NA
AC164629.8,NA
AC164662.1,NA
AC164702.1,NA
AC164881.1,NA
AC164881.2,NA
AC165080.1,NA
AC165080.2,NA
AC165080.3,NA
AC165080.4,NA
AC165092.1,NA
AC165149.2,NA
AC165159.2,NA
AC165164.1,NA
AC165164.2,NA
AC165245.1,NA
AC165247.1,NA
AC165249.1,NA
AC165254.1,NA
AC165254.2,NA
AC165256.1,NA
AC165256.2,NA
AC165260.1,NA
AC165260.2,NA
AC165260.3,NA
AC165260.4,NA
AC165260.5,NA
AC165260.6,NA
AC165261.1,NA
AC165261.2,NA
AC165273.1,NA
AC165273.2,NA
AC165273.4,NA
AC165281.1,NA
AC165351.1,NA
AC165366.1,NA
AC165442.1,NA
AC166052.1,NA
AC166056.1,NA
AC166060.1,NA
AC166061.1,NA
AC166078.1,NA
AC166078.2,NA
AC166098.1,NA
AC166112.1,NA
AC166165.2,NA
AC166165.3,NA
AC166256.1,NA
AC166258.1,NA
AC166258.2,NA
AC166263.2,NA
AC166349.1,NA
AC166352.1,NA
AC166358.2,NA
AC166359.1,NA
AC166361.1,NA
AC166361.3,NA
AC166370.1,NA
AC166836.1,NA
AC166902.2,NA
AC166902.3,NA
AC166936.1,NA
AC166996.1,NA
AC166997.1,NA
AC167012.1,NA
AC167222.1,NA
AC167229.1,NA
AC167229.2,NA
AC167234.2,NA
AC167244.1,NA
AC167244.3,NA
AC167360.1,NA
AC167364.1,NA
AC167364.2,NA
AC167669.2,NA
AC167669.3,NA
AC167669.4,NA
AC167973.1,NA
AC167978.1,NA
AC168056.3,NA
AC168056.4,NA
AC168058.1,NA
AC168059.1,NA
AC168059.2,NA
AC168222.1,NA
AC168274.1,NA
AC168274.2,NA
AC168276.1,NA
AC168276.2,NA
AC168315.1,NA
AC168315.3,NA
AC169985.1,NA
AC170188.1,NA
AC170597.1,NA
AC170597.2,NA
AC170913.1,NA
AC170997.1,NA
AC171003.1,NA
AC171004.1,NA
AC171183.3,NA
AC171203.1,NA
AC171204.1,NA
AC171277.1,NA
AC172027.3,NA
AC172194.1,NA
AC172194.2,NA
AC173209.1,NA
AC173210.1,NA
AC173210.2,NA
AC173210.3,NA
AC173210.4,NA
AC173345.1,NA
AC173482.1,NA
AC173482.2,NA
AC173482.5,NA
AC173482.6,NA
AC174082.2,NA
AC174797.1,NA
AC174797.4,NA
AC175538.1,NA
AC175538.2,NA
AC183268.1,NA
AC186674.1,NA
AC187103.1,NA
AC187103.2,NA
AC192333.3,NA
AC192334.1,NA
AC192334.3,NA
AC192616.1,NA
AC210924.1,NA
AC211878.11,NA
AC226737.1,NA
AC238811.2,NA
AC239878.1,NA
AC239878.2,NA
AC241534.1,NA
AC241534.2,NA
AC241534.3,NA
AC241534.4,NA
AC241593.2,NA
AC241616.1,NA
AC241621.2,NA
AC242690.1,NA
AC242690.2,NA
AF529169,NA
AI838599,NA
AL450317.2,NA
AL450321.1,NA
AL513022.1,NA
AL513022.2,NA
AL589661.2,NA
AL589696.1,NA
AL589737.1,NA
AL589742.1,NA
AL589871.1,NA
AL589871.2,NA
AL590503.1,NA
AL590614.2,NA
AL591207.3,NA
AL591582.1,NA
AL591843.1,NA
AL603745.2,NA
AL603745.3,NA
AL606496.1,NA
AL606528.1,NA
AL607105.1,NA
AL607131.1,NA
AL645643.1,NA
AL645643.2,NA
AL645664.1,NA
AL645745.1,NA
AL645783.1,NA
AL645797.1,NA
AL662807.2,NA
AL663086.1,NA
AL669916.2,NA
AL670603.1,NA
AL670757.1,NA
AL691505.1,NA
AL714025.1,NA
AL837512.1,NA
AL844586.1,NA
AL929054.1,NA
Astx4a,NA
AU023070,NA
AV026068,NA
AY761184,NA
B230364G03Rik,NA
B230377A18Rik,NA
B430219N15Rik,NA
B830012L14Rik,NA
BC003331,NA
BC005561,NA
BC017158,NA
BC017643,NA
BC022687,NA
BC025446,NA
BC026585,NA
BC027072,NA
BC030336,NA
BC030499,NA
BC030867,NA
BC030870,NA
BC037034,NA
BC048502,NA
BC049730,NA
BC067074,NA
BC100530,NA
BC117090,NA
Bcas1os1,NA
C230038L03Rik,NA
C78334,NA
CAAA01066804.1,NA
CAAA01090905.1,NA
CAAA01115014.1,NA
CAAA01125382.4,NA
CAAA01180111.2,NA
CAAA01194877.1,NA
CAAA01216754.1,NA
CAAA01216754.6,NA
Chn1os1,NA
CR974485.1,NA
CR974485.5,NA
CR974585.1,NA
CT009480.1,NA
CT009480.2,NA
CT009480.3,NA
CT009486.1,NA
CT009504.1,NA
CT009504.2,NA
CT009504.3,NA
CT009512.1,NA
CT009536.1,NA
CT009546.2,NA
CT009546.3,NA
CT009601.1,NA
CT009604.1,NA
CT009696.3,NA
CT009696.4,NA
CT009697.1,NA
CT009711.1,NA
CT009711.2,NA
CT009713.10,NA
CT009713.2,NA
CT009713.3,NA
CT009713.4,NA
CT009713.5,NA
CT009713.7,NA
CT009713.8,NA
CT009713.9,NA
CT009718.1,NA
CT009718.2,NA
CT009718.3,NA
CT009718.4,NA
CT009721.1,NA
CT009721.2,NA
CT009723.1,NA
CT009723.2,NA
CT009728.1,NA
CT009733.1,NA
CT009733.2,NA
CT009738.1,NA
CT009741.1,NA
CT009748.1,NA
CT009748.2,NA
CT009754.1,NA
CT009754.2,NA
CT009754.4,NA
CT009754.5,NA
CT009754.7,NA
CT009757.1,NA
CT009757.2,NA
CT009757.3,NA
CT009757.4,NA
CT009757.5,NA
CT009757.6,NA
CT009757.7,NA
CT009765.1,NA
CT009769.1,NA
CT010431.1,NA
CT010447.1,NA
CT010452.1,NA
CT010456.2,NA
CT010456.3,NA
CT010456.4,NA
CT010460.1,NA
CT010460.2,NA
CT010462.1,NA
CT010462.2,NA
CT010463.1,NA
CT010463.2,NA
CT010465.2,NA
CT010470.1,NA
CT010471.1,NA
CT010472.1,NA
CT010475.1,NA
CT010478.1,NA
CT010478.2,NA
CT010478.3,NA
CT010480.2,NA
CT010480.4,NA
CT010486.2,NA
CT010488.2,NA
CT010498.1,NA
CT010498.2,NA
CT010514.1,NA
CT010575.1,NA
CT010575.2,NA
CT010575.3,NA
CT025531.1,NA
CT025539.1,NA
CT025539.2,NA
CT025547.1,NA
CT025551.1,NA
CT025552.1,NA
CT025552.2,NA
CT025556.1,NA
CT025556.3,NA
CT025566.1,NA
CT025575.1,NA
CT025577.1,NA
CT025579.2,NA
CT025579.3,NA
CT025587.1,NA
CT025600.2,NA
CT025603.4,NA
CT025604.2,NA
CT025610.1,NA
CT025611.1,NA
CT025611.2,NA
CT025616.2,NA
CT025616.4,NA
CT025617.1,NA
CT025619.1,NA
CT025619.2,NA
CT025619.3,NA
CT025619.4,NA
CT025619.5,NA
CT025624.1,NA
CT025624.2,NA
CT025625.1,NA
CT025626.1,NA
CT025627.1,NA
CT025639.1,NA
CT025639.2,NA
CT025642.1,NA
CT025642.3,NA
CT025645.1,NA
CT025645.2,NA
CT025653.1,NA
CT025654.1,NA
CT025660.1,NA
CT025660.2,NA
CT025664.1,NA
CT025667.1,NA
CT025678.1,NA
CT025681.1,NA
CT025689.5,NA
CT025689.6,NA
CT025710.1,NA
CT025751.1,NA
CT030011.1,NA
CT030030.1,NA
CT030035.1,NA
CT030135.1,NA
CT030137.1,NA
CT030140.1,NA
CT030142.1,NA
CT030159.1,NA
CT030159.2,NA
CT030159.3,NA
CT030161.1,NA
CT030161.2,NA
CT030161.3,NA
CT030164.1,NA
CT030173.1,NA
CT030182.1,NA
CT030182.2,NA
CT030182.3,NA
CT030182.4,NA
CT030185.1,NA
CT030185.3,NA
CT030187.8,NA
CT030194.1,NA
CT030197.1,NA
CT030247.1,NA
CT030247.2,NA
CT030247.5,NA
CT030254.2,NA
CT030260.1,NA
CT030644.1,NA
CT030646.1,NA
CT030657.1,NA
CT030657.2,NA
CT030658.1,NA
CT030709.1,NA
CT030709.2,NA
CT030724.1,NA
CT030739.1,NA
CT033754.1,NA
CT033774.1,NA
CT033778.1,NA
CT033781.1,NA
CT033781.3,NA
CT033783.1,NA
CT033783.2,NA
CT033783.3,NA
CT033793.1,NA
CT485606.2,NA
CT485606.3,NA
CT485612.4,NA
CT486006.1,NA
CT571245.2,NA
CT571256.1,NA
CT571266.1,NA
CT572985.1,NA
CT572991.2,NA
CT572991.3,NA
CT572998.1,NA
CT572999.2,NA
CT573016.1,NA
CT573034.3,NA
CT573364.1,NA
CT868720.1,NA
CT868720.2,NA
CT954220.1,NA
