,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
Defb9,0,0,0,0,0,0
Degs1,10.7184165297164,10.8163357246939,10.7351127101487,10.9742734006426,10.5397597138257,10.7053773268557
Degs2,6.1466208470361,6.11601798924544,5.76051601822846,4.39169967640478,5.63136358320431,5.47574771470185
Dek,11.2859360087064,11.4507793663646,11.6260383940356,12.7012032408499,13.2201426876386,13.103421708834
Dennd1a,10.5026785831326,10.1818531130968,10.1609390201416,10.0641042187449,9.96608351618925,10.1093902032422
Dennd1b,10.3036928693395,10.1978263327571,10.2087878300735,9.10913863684901,8.89283444829995,8.79017186928929
Dennd1c,11.2409717007339,11.3759518352191,11.2268220870768,9.81195891675357,9.2462198472832,10.0770859439127
Dennd2a,3.41759995046576,3.50907682807049,4.17238914485816,3.40804737934033,3.62684294644823,3.11229574963248
Dennd2c,5.57444751470104,5.67506507632949,5.90353326662495,5.39454087402342,5.7670586603914,5.47397166761021
Dennd2d,10.6924967934264,10.9289818781741,10.8440247902535,11.2300668521714,11.281076374214,11.3140173284241
Dennd3,11.35304416381,11.3655529050111,11.496760075124,9.3064828215838,8.29244848112649,8.89421100522542
Dennd4a,11.3307531591523,11.5657941633188,11.6042107674775,9.4713453493026,8.75467241807561,8.92646185178688
Dennd4b,12.5511701695523,12.424242615617,12.5610736044764,10.2577139310522,10.4189941173453,10.699693385959
Dennd4c,10.0204211117484,9.91990452859756,10.0109301355352,10.0827782012268,9.83912039048222,10.3957310008895
Dennd5a,11.6130905779647,11.7370354782066,11.709890741497,10.1771677088896,7.95667384630145,8.57346389507946
Dennd5b,11.1928467947183,10.6834247043205,10.39535258525,7.52024859295942,6.12905178607792,7.77181226833676
Dennd6a,9.72186795294803,9.78033616096968,9.93915701207516,9.43266285821342,9.50767520473371,9.42824975287476
Dennd6b,8.74360794346078,9.10503991259492,8.74290112625211,8.19241829457697,8.38976133627719,8.36022100804634
Denr,9.40309646073419,9.55011631208131,9.6836771497299,11.2497432927497,11.4912297885086,11.1660087396614
Depdc1a,6.32260137404316,6.67248193760289,5.99412470213723,9.5389433620773,9.52891333342992,9.32220975767273
Depdc1b,5.41984131487521,5.81942904346006,5.29043882544153,8.86295928996762,9.03319901966415,8.96585387120514
Depdc5,10.3772578955253,10.2714915238487,10.3884707048354,9.67850283812248,10.1231331892354,10.0857535029365
Depdc7,3.50542138254844,3.38474399452325,3.25652957185506,3.34073925177474,3.63211687207814,2.8781667901925
Deptor,5.89261886218028,5.28963084643301,5.545561335154,4.79981234774582,5.74051469922447,4.79852577847674
Dera,9.40304478805451,9.56455891209892,9.50545141579799,10.6363029089452,10.7752946621167,10.4024401485239
Derl1,11.8840447035934,11.9220819755138,11.8581799334769,11.492042471854,11.3435626550447,11.3120870820959
Derl2,8.88980502599927,9.03467167709575,9.34708195444929,9.5694200556595,9.35556435841233,9.33391715823779
Derl3,7.24709042092397,7.01853089054306,7.17637631573321,6.52855871153034,6.10992914760576,6.93592919845579
Des,2.68511846238142,2.81500216173385,2.10454571639658,1.62614967971298,1.78346622384164,1.89882025038371
Desi1,9.43153888168259,9.75699728699191,9.86370501678733,11.5836801688105,12.6730741050064,11.8003550999187
Desi2,9.31187006753137,9.38818021782991,9.3352612560458,10.0823941770481,10.3364739010313,9.88798529226499
Det1,9.02425079917336,8.94079184221575,9.0251231770195,9.55940414796692,9.87560404303029,9.67960702731025
Deup1,1.44724143619067,1.35794200140148,1.26722333506491,1.46728949367328,1.39414351532933,1.65344206128881
Dexi,9.14813051080569,9.05443071107965,9.24148911487483,8.52038827438524,8.32033207790684,8.22650929166452
Dffa,9.45701686682829,9.70549319027256,9.66939250315635,9.92908502090789,10.1988312715381,9.8760849763238
Dffb,8.80098643615567,9.15799340550743,8.92244127633543,9.2075328826809,9.18909551496973,9.09422541480441
Dfna5,6.28023967579903,6.31491375154105,6.03011132265369,6.17491634889156,6.79008295526059,6.73149120808478
Dfnb59,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
Dgat1,8.14652977634557,8.29070033052194,8.15508621493603,7.67843177340157,7.75127545157932,7.9201836789368
Dgat2,6.36571398108461,6.7215100797114,6.26674976131656,8.48872578643916,7.59562935416239,7.53214688776453
Dgat2l6,0,0,0,0,0,0
Dgcr14,9.53231988797483,9.41981510097187,9.49100194106401,9.8135321655026,9.55511182513128,9.38513012944471
Dgcr2,10.6130298954136,10.649616291844,10.7264893789606,10.2560146739141,11.0930170884683,10.7679057496954
Dgcr6,7.00028925501477,7.29370627174981,6.9954116406274,8.28791676336636,8.64324141008173,8.05365470654382
Dgcr8,9.23879728244618,9.49420206166687,9.5915026806907,10.4202292607922,10.8589968604651,10.7028248762678
Dgka,13.3703454867683,13.3601297296221,13.4011645211576,13.3153880410392,11.8480258826436,13.5649007487572
Dgkb,0,0,0,0,0,0
Dgkd,13.0510244988913,13.2004369817621,13.2184076436258,11.4521868764743,11.4429759739859,11.566591839897
Dgke,9.2917580690325,9.00571640952247,8.948271512464,9.93754019118664,10.3538632007116,9.71003376156515
Dgkeos,2.2666576135406,2.22199517740791,2.71527496481025,2.81003608879022,2.83533157046417,2.63000452451463
Dgkg,4.22174273581182,3.9092638902401,4.06997856820724,4.01844083696597,3.32763938393563,3.84757051062126
Dgkh,5.19209378929475,5.22437468357988,5.0642400493517,3.76295157411818,4.90609549701839,4.27780795245901
Dgki,0.447439569440761,0.549824235168197,0.711669220025985,0.344641862063491,0.460026783437876,0.453458051890339
Dgkk,0.812932176414683,0.424843379610119,0.973211450840552,0.547865406812444,0.42642687668261,0.424898830424408
Dgkq,8.41071314684384,8.74314372891465,8.56518956306152,7.98739926124694,8.19938004708118,8.08263869731807
Dgkz,12.9731820283354,13.0256619433806,13.0534248919295,13.2725860422165,14.1650143697253,13.6969638160593
Dguok,9.17271401187846,9.29083414420217,9.26437558733978,9.18163319121366,8.71670480478856,8.78730876928757
Dhcr24,8.67574690318417,8.81193934421221,8.73518103149416,11.8815524092549,11.9806611192173,12.0555025238662
Dhcr7,9.56646499647906,9.43719474113227,9.56813628966825,10.5954160354942,10.8592886420407,10.6209829350187
Dhdds,8.80482577284872,9.13291880197118,9.02697884883465,10.5599114607653,10.692471889074,10.4854873594112
Dhdh,7.00223790079857,6.90949063884393,7.00630832767234,8.318892066528,6.85135670814824,7.67451521657998
Dhfr,7.09176683461858,7.28995753573588,7.10599679781621,10.9322080800105,10.8444679229814,10.671352454684
Dhh,-0.979975798088968,-1.07356684327824,-0.976337773506853,-1.07237736744689,-0.970814535668117,-1.07345569596536
Dhodh,8.84443115869143,8.66348968166063,8.75959439001269,10.7644264003138,10.8797860681426,10.5356379312199
Dhps,9.2523442203213,9.24897864715388,9.18092440210871,10.8208587992572,10.6393930930188,10.4878121645103
Dhrs1,8.36545321156815,8.4530807159801,8.50911538481456,8.73855832572438,8.82640530865052,8.76512824591471
Dhrs11,7.70695488794499,7.56566566429791,7.88625120967275,8.67380693238584,8.22919745967465,8.06389552794436
Dhrs13,5.09174434378866,5.27498438473355,5.94971900392816,8.83093990217954,8.05586224276722,7.90593039559821
Dhrs13os,2.55366611081165,2.46138889090171,3.11585143380056,3.07539525122044,3.38049802643201,3.38781269834035
Dhrs2,0,0,0,0,0,0
Dhrs3,6.87669790492803,6.96809970280647,7.1995812479312,7.72066823829186,8.58345878448394,8.54316113357948
Dhrs4,7.4208981071238,7.70614704469298,7.67659603973102,7.4626135597635,8.66046406564845,7.83859715673181
Dhrs7,8.34675312474592,8.49653537357944,8.42223868699312,7.9640409529616,8.17573531932976,7.50244833425876
Dhrs7b,7.95567773017477,8.23458769618205,8.22581546703033,9.24885340864891,9.26013301540484,9.02769813118723
Dhrs7c,0,0,0,0,0,0
Dhrs9,4.55812015482111,4.81772163146331,4.95787144733078,3.77617466335593,3.25322892711573,4.39241879338587
Dhtkd1,3.66555293000855,3.78301678025513,3.50809386678578,3.08158497750292,3.18101381986569,3.07046951551084
Dhx15,12.4305393668632,12.5498861444895,12.5316179469271,13.2096791767377,13.3964945759913,13.1692219676208
Dhx16,10.43267085056,10.6894443561365,10.6736739552916,11.0604147596779,11.8111088474242,11.4778954135437
Dhx29,9.37467244486657,9.51867417707412,9.64802060512631,9.98555731164518,10.4348112263928,10.0359885493591
Dhx30,10.8670464998898,11.1498657624674,11.0283112060462,11.0754489119121,11.4141219961116,11.2089974582303
Dhx32,9.19163837567076,9.09604435776187,9.44103884872162,9.07513938371992,9.6600116553805,9.07975514145989
Dhx33,9.96438507263171,9.95477306173106,10.2458962703778,10.4263355085206,10.8122151541124,10.618894666724
Dhx34,10.4332627800051,10.4062925286149,10.3377299356902,9.67276626636025,9.84387466969462,9.60426386240938
Dhx35,9.5200167929517,9.61455700104616,9.37495245572408,9.98766891481496,10.0658487348169,9.9572772319709
Dhx36,9.91813612194589,9.8127467586062,9.76535489672512,10.9623307767964,11.1264464561023,10.936430150471
Dhx37,9.99025162678652,9.9338682419165,10.2095211333831,10.6412147459579,11.262496389542,10.9511245914615
Dhx38,11.2427180172825,11.164656635365,11.2422469972606,10.9164660148556,11.4555791763644,11.3308072463213
Dhx40,10.3421879233489,10.3976049228163,10.3612980377533,9.99237781252225,10.0185884246086,9.5073726231428
Dhx57,10.3556780225705,10.3142789636752,10.2260869453393,9.42924949959387,9.44131070197437,9.45648285183932
Dhx58,8.07069365233782,8.35518417939295,7.98419389173024,6.37530509636665,6.66919706579846,7.126466771579
Dhx58os,-1.96913602605171,-1.96810007738304,-1.96835023589935,-1.93001325521989,-1.96692571127888,-1.96805809450154
Dhx8,10.8001953879227,10.8740325552596,10.8266962296572,10.6347659536672,10.9443413490354,11.1689050724503
Dhx9,12.8244381485315,12.8517143331439,12.8603381432101,13.3044779292666,13.6130477242144,13.4409195737528
Diablo,9.64227985374665,9.66534871483468,9.56426685549419,10.2715667498615,10.2876163992873,10.2615902825778
Diaph1,12.4765968005724,12.566985865284,12.6160465931476,11.9099077447423,12.2602355245645,12.3026736636573
Diaph2,9.17210912664628,9.19349019690249,9.16937805410408,8.44389901507014,7.90112449390461,8.27580527691771
Diaph3,7.12148870220776,7.48735249089903,7.10705997538459,10.0560781327222,9.63005149209768,10.0312917983414
Dicer1,11.483589408732,11.3694691131084,11.4229949304465,10.5880033650394,10.8852665998415,10.9392656921032
Dido1,11.3708920920545,11.1258527746358,11.257598263959,10.7695099447354,11.0971112929696,11.1320445130497
Diexf,9.32332242565768,8.91865530077992,9.11977227171789,10.7977199204476,10.8666259789395,10.7643163003589
Dimt1,8.3469578088308,8.30433228670738,8.57739425347726,9.66318631745286,9.62090883872711,9.22777677866081
Dio1,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
Dio2,2.38500540167653,3.01528433477414,2.51221769639872,3.61021443364471,2.74205551966069,3.24798412713872
Dio3,0,0,0,0,0,0
Dip2a,7.69840968114424,7.41699409569133,7.25532086346091,6.1699360633805,6.20995381485576,6.05174905447412
Dip2b,11.0879746513391,10.8350028979421,10.9352799179604,9.40077904619375,10.2784433014149,10.2790297106077
Dip2c,7.46967194582038,7.29063724097823,7.25785539580185,4.27256001746486,3.91941296426358,4.29601191877585
Diras1,0,0,0,0,0,0
Diras2,6.26997786662375,5.9169243389376,6.29475500617567,6.05508388254162,2.56113532140345,3.89937147556392
Dirc2,9.4630185022216,9.48631705963757,9.32910313333118,7.82007696881929,8.47443228338226,7.80882391469251
Dis3,9.54345263659809,9.55577606639953,9.66892018443336,11.2153773218043,11.4984430337051,11.2066796987909
Dis3l,9.54337301857734,9.77248944907577,9.74483201397557,9.56720281335066,9.95163644913138,9.7534012958029
Dis3l2,9.2716182770367,9.58930427851079,9.46326565664428,9.48497382790189,9.72781971248446,9.48691931341991
Disc1,5.37535983346098,5.31772541127543,5.16434202928982,4.8070458315364,3.77895023651906,4.56315355779113
Disp1,9.16854352823956,8.65322942818701,8.97910403314101,8.34173872862682,8.62569172240168,8.27071356418048
Disp2,2.00743053590536,2.32509401670261,1.97008763754255,1.96803219416156,1.72393648712205,1.87428230489121
Disp3,0,0,0,0,0,0
Dixdc1,2.02993544270687,3.92595538773957,2.10556392264964,6.54100319540914,4.16488781146713,5.3554539275855
Dkc1,9.613117153971,9.86278595568648,9.8901962476529,12.4498175737017,12.7210272799798,12.4524473011936
Dkk1,2.18225422784534,2.27535605343599,2.19768676972439,1.83830053591482,2.1447990917194,2.34371902786593
Dkk2,3.06320925589181,3.15747298542704,2.71527120105857,3.81229161878144,2.28022187650683,2.62679517517375
Dkk3,1.47862480438074,1.77493813142466,1.49166511272309,1.08705754901986,1.08866290846354,1.31484655075112
Dkk4,-0.194777908033356,-0.0921281071896171,-0.194320265602281,0.0847732578366892,-0.193452931141411,-0.000780004016972216
Dkkl1,6.26553934984697,6.19042846614643,6.04773764272334,8.29163930029805,8.71923110046692,8.2335485732162
Dlat,9.73197151190635,9.77282584416172,9.89393390399639,11.5189732745892,12.0442212191453,11.695978666587
Dlc1,4.72356866659219,3.51966179581319,3.33053445540981,2.39367609884525,2.49286079855588,3.20209111476036
Dld,9.88516606185301,10.0875486064022,10.0477808281698,11.485605928918,11.599939880509,11.4024440066213
Dlec1,2.36837925242705,3.04566482827339,2.63456289956167,2.00277969365881,2.41609239414642,2.30776939424732
Dleu2,7.68863363790783,7.85007262915704,7.60632153950717,7.79998725015686,7.53623838635573,7.42205347459241
Dleu7,3.0584227706,3.25669970995972,2.7716282755872,5.88992063284589,6.08924196993649,6.05676121008676
Dlg1,11.0745110724437,11.0615755448438,11.1153138150653,10.3996276306967,10.4836394329189,10.3767025476625
Dlg2,3.43041305522015,2.49697828035544,2.89903128664678,1.88982908324364,1.78554029139277,2.25768934430382
Dlg3,8.1057410983254,8.05324876220944,8.11185786567007,5.85472152761294,4.46684627095937,5.50776775569387
Dlg4,8.2426604207446,8.42271993416855,8.24799490739936,7.57823688518433,9.25362336985129,8.52930028146225
Dlg5,5.07617311414649,4.89392804726632,4.98136776153938,6.0172694466054,2.55671340295812,4.05620677036108
Dlgap1,1.32341138565428,1.27597561427925,1.16369413054423,1.42240569190778,1.44836078970411,1.27639942639863
Dlgap2,0,0,0,0,0,0
Dlgap3,5.26060786800338,5.34381409472116,5.51161348757378,3.0687668587046,3.27078565812266,3.25921690654977
Dlgap4,10.7440844260899,10.7326837394325,10.8017253412379,9.58092888731193,9.20614958321826,9.34824237290009
Dlgap5,7.46769529144983,7.34196768151743,7.47518026540397,10.4365838004315,10.3532955577009,10.025602845399
Dlk1,4.2910843891009,4.37265434807786,4.31203286175237,4.88623304305343,5.05752728268987,5.06891085895079
Dlk2,2.52659499167491,3.05727437759994,2.78757978491946,5.27239569175819,4.47913533568234,4.65752996528417
Dll1,6.68633558321403,6.42498605535771,6.43106641137519,3.86329729093439,3.06967559981392,3.75173714390363
Dll3,0.479007563348465,0.274999793076061,0.387142431836106,0.275476421527099,0.395643047567435,0.736108012998226
Dll4,4.61413511861865,4.24917886524724,4.16788206296116,3.3775577841775,2.47684476900907,2.4529919531667
Dlst,11.4871643759795,11.5326866930023,11.5235262117465,12.3873199432852,12.3684530553599,12.2069878972584
Dlx1,0.309813288843872,0.590709562268404,0.352446399275771,0.613742879223524,0.604655316153235,0.353393373566634
Dlx1as,1.02667185340835,0.944740017182195,1.02739685313197,1.06857955614021,0.856509345590745,0.743009419456659
Dlx2,1.47606469245772,1.263270660395,1.49205814926646,0.944945908483806,1.07193478809509,0.944171874896051
Dlx3,-1.96941034712701,-1.96833601701681,-1.96859544379588,-1.9678700787189,-1.92808615732848,-1.96829247868806
Dlx4,-1.075864818145,-1.07339163020318,-1.07408303076622,-0.968327645970697,-0.867044370123198,-1.07327559582493
Dlx4os,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
Dlx5,0,0,0,0,0,0
Dlx6,2.82098060321298,2.34014185576359,2.5600650230863,2.3486048595294,2.36244517324257,2.3409289843082
Dlx6os1,0.510646416859248,0.516220317535804,0.514855206900045,0.51870294187354,0.62019871449571,0.693086886326342
Dlx6os2,0,0,0,0,0,0
Dmap1,8.70698014850429,8.95595635548763,8.7281306650565,9.48231748222658,9.76553181088932,9.40964662919029
Dmbt1,3.09613060442221,3.75597483362771,2.89715141285767,1.67973552915389,1.68696204542858,1.67571783589338
Dmbx1,-0.217038587897835,-0.298360599056338,-0.399660698019946,-0.296111829076358,-0.292403791857642,-0.399512436423855
Dmc1,-1.96888008697474,-1.96787993635414,-1.93178451592771,-1.96744616979263,-1.96674615142501,-1.96783940422523
Dmd,3.85880207295797,3.6640897824165,3.55473579012337,3.25084475215077,3.9471256850192,2.65134636759415
Dmgdh,-0.120800399924248,0.0601759082379195,-0.325682714660024,-0.325194427126317,-0.324674405578671,-0.325480353348463
Dmkn,-0.974471258836112,-0.969599619893753,-1.06934781100925,-1.067489084812,-0.965543982595067,-1.06857147203096
Dmp1,-0.71152647912976,-0.215952590571635,-0.711037433971608,-0.710589955285792,-0.710113829009636,-0.710851937146054
Dmpk,7.16198532727897,7.62137391296037,7.69291523117758,6.08151228359218,4.66606010966547,5.54117989069153
Dmrt1,-0.0698399652220341,-0.0681711465213711,-0.0685792096111415,-0.0674301103056781,0.931640605285681,-0.0681023456855427
Dmrt1i,0,0,0,0,0,0
Dmrt2,0.690585393563768,0.859141441893673,0.399988625433862,0.516482350194139,0.401650548358891,0.514036256556817
Dmrt3,1.30822539121209,1.62677088984778,1.55485599643142,0.998658169912458,1.00018048074633,1.12002871070935
Dmrta1,2.94183731207546,3.11793335548502,2.59356648641079,2.53008741447429,2.35810752670026,2.11153767061037
Dmrta2,2.84538337914033,2.70543926061787,3.18348249780536,3.08870680305254,3.17109995894757,3.13641900384696
Dmrta2os,-1.50696525743714,-1.50498525429009,-1.50546338092371,-1.50412652447564,-1.43080428505689,-1.43296860305096
Dmrtb1,2.69707180515957,2.53328848542597,2.5266368782016,2.3841638353005,2.30631511507341,2.45808465115931
Dmrtc1a,0,0,0,0,0,0
Dmrtc1b,0,0,0,0,0,0
Dmrtc1c1,0,0,0,0,0,0
Dmrtc1c2,0,0,0,0,0,0
Dmrtc2,0,0,0,0,0,0
Dmtf1,10.6709790581294,10.7166023051693,10.8217305857867,10.372162682943,9.95199816705912,10.054706415354
Dmtn,3.80179422244952,3.76773867231673,4.10046334468198,5.90283869016842,5.33703193242517,4.96999167958798
Dmwd,8.82347746238582,9.34143297058896,9.25613925253244,8.90091824809863,6.49288397931434,7.9312872102451
Dmxl1,11.8494552706437,11.79663656857,11.6907127229028,10.0641480425827,10.155559645043,9.96096474616144
Dmxl2,6.23402274806498,5.71127095297703,6.03133126051847,4.97293125464574,3.70938949017007,5.37764756735573
Dna2,7.62051073372311,7.79472972357748,7.54992943824917,10.2925648422628,10.8457864103755,10.4160720473157
Dnaaf1,3.62650132736215,3.51110310868652,3.72930651236768,3.52860805834965,5.28508300640541,4.93332856610681
Dnaaf2,7.28894726581899,7.10464140844715,6.96597219520898,8.11099929783936,8.52312806394377,8.21079040403703
Dnaaf3,5.92012356499313,6.03076052950371,5.98361587746638,6.22099634992589,3.59477405320701,5.60030409033071
Dnaaf5,8.89548632507867,8.96712308493219,8.86558647193193,10.0669289803158,10.754681630788,10.6672286504392
Dnah1,4.34323059719569,3.69000116909687,3.81951275419779,3.02301898776123,2.82457559409149,3.18822551112576
Dnah10,1.6434121052019,1.5860664998474,1.3049930510651,1.1907095195059,1.68488220822668,1.50295802156245
Dnah11,4.53293744730626,4.58127839248679,4.5323218835295,4.35689227746177,4.80692097218815,4.68820446396309
Dnah12,2.16367928247,3.12927975890848,1.92559725832769,2.26690720881184,1.94475153524367,3.10755341669625
Dnah14,2.80392988696816,2.81021880380491,3.10881881952682,2.26020057822051,2.34833242518878,2.32832786326006
Dnah17,6.15433794786787,5.51819590905692,6.00279620671384,4.18280383347162,4.77532602107871,5.52060217440329
Dnah2,4.28441169180624,4.38835659802391,4.28503180400917,4.31968318465866,4.34312706039561,3.93842984905381
Dnah2os,-1.08022002338148,-1.07766016108014,-0.976967892818313,-1.07643089593262,-0.872943667854453,-1.07754529576353
Dnah3,0,0,0,0,0,0
Dnah5,-1.96888008697474,-1.96787993635414,-1.93178451592771,-1.96744616979263,-1.96674615142501,-1.96783940422523
Dnah6,3.21480414514835,2.91914500353012,2.90731925895752,2.07169271840842,2.32815615987601,2.06700494325803
Dnah7a,1.55852169428406,1.87029656202641,1.92388758835785,1.14090858198455,1.14284968475476,1.13983903338178
Dnah7b,0.814719306813713,1.06745191608503,1.06503379377918,1.35231727474236,1.01058373050302,1.0678590490297
Dnah7c,0.692905321175982,0.69463231126862,0.694209346775321,1.19762987662845,1.2867706413077,0.926977182904198
Dnah8,10.5053209936131,10.2001531347686,10.4327877686009,11.2144304333247,12.0562715260596,12.7004981666312
Dnah9,-0.396797027589738,-0.458894989118558,-0.52398478188924,-0.218908277601925,-0.522592260417889,-0.370223998604421
Dnaic1,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
Dnaic2,1.01591956155643,1.59644242551313,1.12256877870524,1.02573819851693,1.31926185467901,0.909092625992928
Dnaja1,12.6282382678921,13.0719259446511,13.5391903303333,13.0015465243547,12.7643763181945,12.6326270631162
Dnaja2,11.4694449945086,11.6590584299178,11.7234014482196,12.3177395971191,12.6228128015892,12.3586478966277
Dnaja3,9.75699027924613,10.0564526076179,9.92968899847927,10.8317869092253,11.3106395319878,11.0314021385417
Dnaja4,7.51894081897971,7.50727956896247,8.19323239728202,4.68460313640654,4.60394074304021,3.91654170414949
Dnajb1,12.9813551065544,13.0967007926253,13.1423259094386,11.384945833035,10.7498386219456,10.899782100567
Dnajb11,10.5360030826249,10.6825476906987,10.7287856129467,11.2904806220881,11.2115269824291,11.2789941361938
Dnajb12,10.4440238107389,10.368249423153,10.562132830942,10.3292961364842,10.4068302479452,10.3340378330138
Dnajb13,7.95657752161696,7.54697026875833,7.34319828852133,7.4911054342384,6.9351470715541,6.98619093229803
Dnajb14,8.39043740702684,8.21522694781345,8.26827957515139,8.57891673364048,8.08742759120536,7.8918916870152
Dnajb2,9.17014421750228,9.4703070091087,9.88230051273057,8.52408905683319,7.5609865947997,7.67161784810998
Dnajb3,1.2405937086954,1.17433514997824,0.865376138711663,1.34076712752164,1.09540088781919,0.865855782466959
Dnajb4,11.4749973497572,11.6687974761097,11.5368922151246,9.84108214763358,8.75405333395743,9.0226047794108
Dnajb5,8.88221553877089,9.10199362446649,8.93742303561077,6.82909576124239,4.80015990544459,5.78015956499416
Dnajb6,11.3447739698791,11.4467286072221,11.5826923368089,12.1472336352699,11.9383494062759,11.8823221380376
Dnajb7,0.892646703327983,0.726367889997325,0.621629227763435,0.72893940813538,0.831743487848004,0.981630027090152
Dnajb8,0.488144883957205,0.148451975954625,0.147089974791657,0.043251588845154,0.155007157579822,0.0428798544408015
Dnajb9,13.0487199870141,13.0318630675703,13.1360577083322,9.95748030530082,9.05190515641794,9.19373402286744
Dnajc1,9.70676432967921,9.3480319141567,9.62321517510904,10.0946312093781,9.51997725650978,10.0619656093768
Dnajc10,9.922148178124,9.89522379335704,9.80612452662333,10.4273995737412,10.2688533400426,9.85797470903861
Dnajc11,9.80711079222044,9.87895496052855,10.1927269604693,11.4893211728179,12.049130681232,11.8668636615021
Dnajc12,6.18851048900065,6.05795915260592,6.32834456083827,7.31907704833981,7.30877568307117,7.10580587426399
Dnajc13,11.0757738438466,10.6648107601071,10.8380574703431,10.0958159721207,11.358611040763,10.7747571692613
Dnajc14,10.7603152127812,10.8359239461657,10.9492360249125,9.76229718193186,10.0753750298559,10.0085978730058
Dnajc15,7.91665890901699,8.00016048307098,8.01457283013014,9.72088390573294,9.53596181381196,9.74028133860403
Dnajc16,9.05180182975817,8.91911502460471,8.63786035388543,8.36742705964734,8.57322379038645,8.69402063587022
Dnajc17,7.38519518337888,7.11433159884361,7.09747239394357,7.99561551747942,8.0401543777841,7.89634018367709
Dnajc18,8.21608655209363,8.30504250434309,8.39578143089188,8.72791615425198,8.58813115440275,8.51622572706456
Dnajc19,7.90657487209518,8.25629743578366,8.20484201602361,9.83554437167105,9.75666249469453,9.51489071812867
Dnajc2,10.054011245084,10.3689693994357,10.4236624194891,11.6528188621206,11.9794043918873,11.6499087970674
Dnajc21,8.99857865168586,9.2745564431861,9.40362035219944,8.98311911187247,9.44322309592643,9.39569606619212
Dnajc22,1.19043713167433,1.59421274191685,1.29174392287079,1.38748974856642,0.97940381661905,0.977188743941317
Dnajc24,7.12785310776981,7.44223396373095,7.40931480102257,8.05575749203589,7.68858125028795,8.09711291861752
Dnajc25,8.17017759139594,7.81925065488282,8.51122056161122,8.89618316475828,8.32563289759194,8.0942372235006
Dnajc27,9.40076647135499,9.37917473967731,9.23157863884384,9.19372808342323,9.64391846583001,9.412222795672
Dnajc28,5.36998103673352,5.07360020536286,5.35055584519746,5.81706736450765,5.42962097053734,5.22477597001425
Dnajc3,10.6739180093798,10.8368154637615,10.8335299187118,10.5054755718414,11.438492357097,11.0246197608134
Dnajc30,7.92987797099239,7.68677339947886,8.0043332309219,8.27821305198924,8.42637820938416,8.33206427397226
Dnajc4,7.76389473648274,8.1016187922163,7.9905424000328,7.1508797600305,7.84199097435508,7.2835029573912
Dnajc5,11.6653605953921,11.7774691342165,11.8785343779372,11.2215992475699,11.3770538336927,11.3410358679213
Dnajc5b,-1.96898596442683,-1.96797100621228,-1.96821609600171,-1.96753081757897,-1.96682043518464,-1.9310549579382
Dnajc5g,0,0,0,0,0,0
Dnajc6,4.86857554310848,4.3537566409786,5.34915062739998,9.58133919480773,11.1958770084328,10.1286626904254
Dnajc7,11.7660659198262,12.1602112024785,12.1218009653733,12.0351180228005,12.1826661473184,11.9916874899122
Dnajc8,11.2185810007898,11.4071523442332,11.4364966217954,12.1200294844086,12.241359915424,12.0541064426302
Dnajc9,10.7429726665439,10.8714895427555,11.0202234450276,11.8235082256228,11.9094813689867,11.8343686948893
Dnal1,5.01138241982077,4.4370367431943,4.5860904045767,4.47644830758936,5.03748202353073,4.80315742874083
Dnal4,7.86790808645244,7.88958227288806,7.8061171826981,8.33597785697368,8.58169994740642,8.31357024948663
Dnali1,-0.0280007023630952,0.0680672393739653,-0.124894912433605,-0.0204938563012779,-0.0166817344413354,-0.0225926468230011
Dnase1,5.25726862580035,4.31250499177049,4.56804662318676,5.27659890280829,5.44382602969462,5.72780037609883
Dnase1l1,7.43857234346929,7.50236947355615,7.26230048567557,6.91829634874573,6.11163984722313,6.3685826709193
Dnase1l2,3.84721482665298,3.88643765399659,4.36899946134314,3.45234696092398,3.73984220783298,3.19303952739365
Dnase1l3,10.173786404152,10.4787772555552,10.3400065090674,6.90354888482098,7.19236224281924,7.35946312508579
Dnase2a,8.97082142127369,8.96722917458851,9.21319873858252,9.01035070381397,8.10578822445388,8.56873792906496
Dnase2b,-1.9336759762402,-1.96764109454455,-1.96787323379387,-1.96722416547078,-1.96655131966951,-1.96760213574859
Dnd1,4.90043949264852,4.70981249746692,4.91220624427284,4.69710460560496,4.14224904005641,4.48748860664886
Dner,0,0,0,0,0,0
Dnhd1,7.30995988132935,7.19030657918107,7.09943987562398,4.16491587653684,5.73610407931837,5.66618359682797
Dnlz,8.34447230409948,8.50320705161056,8.60469813517412,9.73714717179884,9.90150591406749,9.64483046094315
Dnm1,1.55678017731578,1.62569645178625,1.58747774289867,1.34430003283347,1.35112425729928,1.33717699742179
Dnm1l,10.7018790461493,10.8441540799473,10.8636963584626,11.2987026173533,11.5483768639386,11.2666045340999
