GPX1	2.043436223	2.221823069	1.917513366	0.526730553	0.014002125	-0.103083231	0.404173178	0.49483183	0.766970486	-1.434286066	-0.972738439	-1.128091612	-0.817949658	-0.873973229	-0.716391818	-1.237611292	-1.330989442	-1.318324066	13	7.74E-06	5.111258464	-10.28882314	-2.01297258	0.920710844	-1.092261736	0.942641115	0	-10.28882314
SDHA	0.916903478	0.839768852	0.967091777	1.17063805	0.254332947	0.18260654	1.031634205	1.22790046	1.077480529	-0.370767393	-0.477401968	-0.321259716	-0.633237164	-0.781971422	-0.413646413	-0.41165953	-0.599099353	-0.457691461	15	2.94E-08	7.531256548	-10.15472061	-1.348343473	0.852039649	-0.496303824	0.970990642	5	-10.15472061
FABP2	0.465204295	0.911403615	0.938790055	1.080189977	1.184255422	1.071476197	1.333476611	1.321116808	1.38094292	-0.652485784	-0.549260129	-1.397363215	-0.671494127	-0.425617303	-0.268268474	-0.013344022	-0.249005456	0.17287633	3	2.35E-07	6.629768133	-10.12204865	-1.526757565	1.076317322	-0.450440242	0.98149266	0	-10.12204865
MDH1	1.281173126	1.404552665	1.527321659	0.178464551	-0.061884229	0.033968851	0.996944228	0.887337205	0.89837414	-0.593387954	-0.565776388	-0.562329768	-1.758648529	-1.921146574	-1.694861594	-0.781197804	-0.896674715	-0.884068792	16	4.01E-06	5.396544451	-10.07615456	-1.867149368	0.794028022	-1.073121346	0.685839127	0	-10.07615456
ACY3	0.596662397	1.156553386	0.660793522	0.920482557	0.817558574	1.019525768	0.355740715	0.798778495	0.780904231	-0.094657509	-0.251190423	-0.359618176	-0.895199801	-0.446985473	-0.431055564	-1.096554703	-0.599130464	-1.013043613	4	4.31E-08	7.365826407	-10.06207519	-1.366048375	0.789666627	-0.576381747	0.70123966	0	-10.06207519
ACAD11	0.41904642	0.438088613	0.609154616	1.237550577	1.305013563	1.405719128	1.493813384	1.577192354	1.455809899	-0.879962028	-0.818905958	-0.753237069	-0.159959841	-0.014861329	0.051474285	-0.624274216	-0.446714025	-0.421868092	4	6.23E-07	6.205573228	-9.65979995	-1.55663298	1.104598728	-0.452034252	0.915297028	0	-9.65979995
ATP5H	0.650576216	0.719510701	0.623070721	1.703328107	2.01664651	2.029776475	1.389862916	1.337230775	1.367928936	-1.045685371	-0.948827088	-1.055258598	0.03119639	-0.005051239	-0.028061343	-0.343638484	-0.073625396	-0.170787057	12	2.53E-06	5.597194043	-9.625724418	-1.71974106	1.315325706	-0.404415354	0.997095216	0	-9.625724418
P4HA1	0.897336364	1.127239193	1.01467797	-0.045764684	0.060860018	0.416850915	0.480546785	0.593665722	0.583976904	-0.739362923	-0.651562327	-0.858824546	-0.63869978	-0.62916317	-0.748010251	-0.807274469	-0.949941903	-0.735920945	2	5.21E-08	7.283194242	-9.620411332	-1.3209055	0.569932132	-0.750973368	0.770347976	0	-9.620411332
ATP5B	1.01952739	1.144501604	0.969659991	1.164099508	1.183123067	1.347650134	1.138523252	1.145112529	1.331526277	-1.535749073	-1.550680582	-1.558711614	-0.201477222	-0.124700489	-0.220004026	-0.024973639	0.085162076	0.050101661	34	3.88E-06	5.4112539	-9.334266671	-1.724972962	1.16041375	-0.564559212	0.997629256	0	-9.334266671
AADAT	0.59987205	0.723002717	0.70288356	0.705749396	0.650798879	1.087146523	0.874436499	0.818218008	1.100556152	-0.595509125	-0.661907122	-0.390694397	-0.178490721	0.008324354	-0.024868329	-0.909148163	-1.049129836	-0.4647075	4	7.38E-08	7.131908811	-9.135812439	-1.28097718	0.806962643	-0.474014538	0.902117213	0	-9.135812439
CYP2D26	0.45405172	0.80173497	0.314430244	1.500849931	1.66677098	1.737505604	0.681423827	0.802056055	0.747823714	-0.690825654	-0.578630677	-0.621956464	-0.364624709	-0.030340764	-0.181035766	-0.946979193	-1.326021648	-1.247377235	6	2.63E-06	5.580532652	-9.111421945	-1.632715462	0.967405227	-0.665310234	0.903729691	0	-9.111421945
CLUH	0.527687807	0.405215137	0.730464635	0.811885772	0.602220178	0.422605289	0.666555141	0.735168231	0.697553126	-0.147656905	-0.114097557	-0.178072872	-0.923033869	-1.131711977	-1.097770929	-0.884441304	-1.067494226	-0.951375834	3	1.76E-07	6.753663634	-9.076181614	-1.343890088	0.622150591	-0.721739497	0.989278966	0	-9.076181614
TKFC	0.447562764	0.445769796	0.348747362	1.94326959	1.681165445	2.151146964	1.40831448	1.483756821	1.793489001	-1.203134316	-1.287638334	-0.980890312	0.146659461	0.031084809	0.155946559	-0.631619794	-0.562999428	-0.605836877	20	1.29E-05	4.888501818	-9.039193167	-1.849072273	1.300358025	-0.548714248	0.976499633	0	-9.039193167
AOX3	0.919471053	1.171239111	0.418960799	1.67902641	0.968887545	1.123769964	1.265042661	1.212325777	1.281399415	-1.308086895	-0.346458986	-0.475583449	-0.787362557	0.699557732	0.020733768	-1.140667167	-0.5241454	-1.502478457	9	5.29E-06	5.276330347	-9.031092568	-1.711623794	1.115569193	-0.596054601	0.997836768	0	-9.031092568
RRBP1	0.382129814	0.088058338	0.337308318	1.028128321	1.466031886	1.695462965	1.26616326	1.144340072	0.999785293	-0.814895715	-0.60740025	-0.689335463	-0.356204325	-0.068567119	-0.311139832	-0.763225527	-0.958396308	-0.924858543	25	1.53E-06	5.815482888	-8.982615126	-1.544603483	0.934156474	-0.610447009	0.266838238	3	-8.982615126
LAP3	1.12881731	1.003545792	1.078900549	-0.198737758	0.205751077	-0.578042793	0.992947634	0.705020364	0.784435277	-1.222810548	-0.990812769	-1.104325232	-1.467736983	-1.32730445	-1.476231259	-0.866416623	-0.765170034	-0.374388361	21	3.78E-06	5.422270581	-8.867119638	-1.635314857	0.569181939	-1.066132918	0.447433724	0	-8.867119638
COX4I1	1.403857654	1.261263058	1.531807301	0.498530308	0.525198721	0.6142913	1.25830584	1.394372494	1.013502833	-1.672894103	-1.68455272	-1.674161166	-0.421313983	-0.698810364	-0.65984694	-0.033892331	0.086508041	0.136012223	8	1.29E-05	4.888539775	-8.75813451	-1.791564539	1.055681057	-0.735883483	0.989639698	0	-8.75813451
URAH	1.331374402	1.370437707	1.494194387	0.055063507	0.533813934	0.541253045	0.502663812	0.589961418	0.169895235	0.017640146	-0.03010713	0.006923828	-2.229079366	-2.103462378	-2.076408878	-1.746858062	-1.934626697	-1.644792868	3	5.65E-05	4.24787952	-8.651245049	-2.036603206	0.73207305	-1.304530156	0.840740736	0	-8.651245049
DPYD	0.589627702	0.976819547	0.525942619	1.200344402	0.553011062	0.699597009	1.0765444	0.773478528	0.814642057	0.002713314	0.021692285	-0.042805115	-0.750282582	-0.679962149	-0.553322615	-0.596101535	-0.653802256	-0.548629119	13	8.60E-08	7.065583979	-8.643962506	-1.223389677	0.801111925	-0.422277752	0.527351484	0	-8.643962506
DBI	2.068797702	2.087227421	2.364063687	-1.029326923	-1.241883459	-1.106197575	-0.866718811	-0.982622004	-0.808262992	-2.353587264	-2.567089199	-2.489179171	-2.392210277	-2.528926775	-2.604978167	-2.191419733	-2.195133425	-2.159819639	7	0.00032147	3.492858898	-8.525455649	-2.440824522	0.05389745	-2.386927072	0.101572859	0	-8.525455649
NDUFA4	2.158256918	1.999307955	2.352486658	-1.247688848	-1.189345267	-1.112542773	0.433525473	0.473281486	0.095869706	-1.418830754	-1.51675262	-1.446394878	-2.772437863	-2.817026741	-2.949637383	-1.537602293	-1.623761509	-1.690055906	4	0.000349532	3.456512851	-8.347728655	-2.415072362	0.440350145	-1.974722216	0.473198038	0	-8.347728655
SLC25A13	0.847852814	0.887372658	0.712627282	0.58420126	0.777489116	0.551645003	0.727282036	0.921676738	0.956101153	-0.275821382	-0.321063997	-0.539298542	0.100195235	-0.039131623	-0.229499693	-0.990341112	-0.860078245	-0.908169977	15	1.68E-07	6.774322738	-8.301900446	-1.225495266	0.774027562	-0.451467704	0.993366488	0	-8.301900446
KEG1	1.05456271	1.074462762	0.905191408	0.022793861	-0.032042222	0.056160884	0.524306981	0.548029744	0.793694801	-0.420884133	-0.528735874	-0.380338812	-0.997547803	-0.753068254	-1.044530014	-1.923115283	-1.826202676	-1.740733598	7	9.02E-06	5.044721514	-8.162537305	-1.618035264	0.549684548	-1.068350716	0.95086463	0	-8.162537305
DECR2	0.857533409	1.011583193	0.120595842	0.956067514	0.768461134	0.312155496	1.258819445	1.134275463	0.91098504	-0.227121115	-0.43083426	-0.225310335	-0.286809983	-0.268714711	-0.170524408	-0.628864807	-0.586172562	-0.695323873	2	2.23E-07	6.651791163	-8.019216569	-1.20557251	0.814497393	-0.391075117	0.728327722	0	-8.019216569
COX6B1	1.020432084	1.24382957	1.041843342	-0.74439347	-0.276187563	-0.320605065	0.042357825	0.078718065	0.031203742	-1.416203469	-1.417847852	-1.498677534	-1.189966531	-1.254116928	-1.301584223	-1.403474063	-1.071662787	-1.236198762	5	7.28E-06	5.137807497	-7.939014745	-1.54521452	0.235244281	-1.309970239	0.219067726	0	-7.939014745
ALDH9A1	1.393875851	1.293284747	1.266315421	0.030960088	0.182211975	-0.038026453	0.497125193	0.694972115	0.596457678	-0.614415108	-0.588604171	-0.62551532	-0.784137304	-0.995050383	-0.596135384	-0.64073296	-0.826793891	-0.773961141	14	2.03E-06	5.692672386	-7.819532133	-1.373613586	0.657464068	-0.716149518	0.682299434	3	-7.819532133
SLC25A15	0.829762297	1.199311149	0.851816735	0.445248338	0.781991461	0.774872212	1.319616905	1.363618147	1.44325198	-0.103417636	-0.20975914	-0.410570575	0.036603944	0.020885206	0.021698661	-1.345409223	-0.932174943	-1.051433298	2	3.83E-06	5.416841338	-7.814134426	-1.442562914	1.001054358	-0.441508556	0.997427601	0	-7.814134426
ATP5D	0.823618643	0.658331702	1.195303864	-0.140656904	-0.500419262	-0.260738687	0.978764318	0.950480968	0.827682075	-0.829502153	-0.871617942	-0.890573391	-1.164342723	-1.065142594	-1.067705866	-0.736631913	-0.953211046	-0.909874034	2	4.49E-06	5.348006419	-7.737358052	-1.446774264	0.503596302	-0.943177962	0.25013977	3	-7.737358052
OPLAH	0.091084351	0.289941653	0.46468554	1.359870021	1.764666854	2.141121574	1.468935952	1.658873762	1.371247834	-0.802535514	-0.691519247	-0.384328082	-0.086887309	0.138845351	-0.042341842	-0.816486443	-0.733758201	-0.56300672	2	1.73E-05	4.761590654	-7.720361373	-1.621382839	1.178936394	-0.442446445	0.965430316	0	-7.720361373
ALDH1A7	1.414067489	1.513832334	1.177113558	-0.45361943	-0.450559147	-0.566100078	0.695978787	0.674019737	0.703736636	-1.089609844	-1.278083628	-1.081528056	-1.105466222	-1.264010043	-1.293482169	-0.443190742	-1.711256411	-1.283026523	4	3.00E-05	4.52306367	-7.668162685	-1.695347058	0.52316332	-1.172183737	0.415841235	0	-7.668162685
AMDHD1	1.61301543	1.359095891	1.566058042	1.189059675	0.844984302	0.799028926	0.65732461	0.527860997	0.765921163	-0.807725959	-1.211121095	-1.066358139	0.310240328	0.354748607	0.380795997	-1.195017372	-1.225388496	-0.995509751	4	2.17E-05	4.663153975	-7.656735574	-1.641964991	1.03581656	-0.606148431	0.998990987	0	-7.656735574
FDX1	0.628625249	0.540008417	0.574107031	1.418568212	1.355869796	1.42069786	1.049266061	0.819954256	0.802159821	-0.663634109	-0.830839699	-0.854959889	0.195512447	-0.044339638	0.46523819	-0.777018795	-0.826168487	-1.11009126	4	6.42E-06	5.192741612	-7.532682112	-1.450617549	0.956584078	-0.494033471	0.991436706	0	-7.532682112
HSD11B1	1.814267741	1.510276761	1.875573937	0.312136059	0.17088209	0.308132142	0.626675346	0.671100322	0.302430481	0.110752143	0.130592263	0.21110754	-1.931741171	-1.89401913	-1.890219422	-1.484955924	-1.424359893	-1.419811313	4	0.000153176	3.814808574	-7.283796183	-1.909347754	0.843497209	-1.065850545	0.98456436	0	-7.283796183
TTC36	0.494740545	0.324655148	0.447267922	1.169750178	0.972852552	1.012000715	1.125924945	1.259902064	1.15296582	0.118185187	0.228129987	0.097582119	-0.794444642	-0.851089429	-0.816957312	-0.75414634	-0.677359592	-0.59639396	5	3.61E-06	5.442980077	-7.26127039	-1.334061541	0.884451099	-0.449610443	0.723433671	0	-7.26127039
XYLB	0.974049724	0.55562891	0.212053134	3.283953594	1.882413363	1.964220757	1.454386602	1.37177181	1.285322266	-0.430012288	-1.0731411	-0.812991631	0.754544395	0.626303097	0.306515162	-1.591917103	-1.337786775	-1.637627071	2	0.000255617	3.592409998	-7.256633658	-2.019990386	1.442644462	-0.577345924	0.991090522	0	-7.256633658
PYGM	0.532242795	0.466770077	0.544711464	0.655220048	0.665973865	0.75850448	0.019915229	-0.045373257	-0.332174475	-0.814526812	-0.711372477	-0.608986155	-0.726060414	-0.628011355	-0.617708973	-0.920418249	-0.770666237	-1.020849451	4	3.83E-07	6.416610562	-7.189733957	-1.120487816	0.362865581	-0.757622236	0.741027255	0	-7.189733957
GULO	-0.633999049	0.992053828	-1.015500469	1.852776712	2.496959367	2.204177368	0.976479773	1.044468994	0.849053207	-0.986453475	-0.762746996	-0.827271664	-2.025725107	-1.82076104	-1.966977295	-0.182973733	0.122986134	-1.714224875	3	0.000417052	3.379810282	-7.109099625	-2.103401976	0.974052192	-1.129349784	0.921548345	0	-7.109099625
CSAD	1.578971863	1.547175246	1.286217399	0.277492662	-0.199365331	-0.170362564	0.73768576	0.764662582	1.021902895	-1.032615239	-0.729152205	-0.802086386	-0.611176702	-0.992455074	-0.825073455	-0.608641967	-0.39348561	-0.346927086	10	1.45E-05	4.838554352	-7.089016644	-1.46511047	0.760486723	-0.704623747	0.524138914	0	-7.089016644
UROC1	0.934242842	1.211482633	0.867119335	0.205590825	0.359624764	-0.115512584	0.319615826	0.283143276	0.336488936	-0.41431543	-0.619266575	-0.347995249	-0.758959136	-0.684409227	-0.602132006	-1.244714019	-1.199423745	-1.24188788	14	3.04E-06	5.516434507	-7.057909649	-1.279433235	0.489088428	-0.790344807	0.963117789	0	-7.057909649
CYP4A12A	0.563674238	0.857161774	0.390636194	0.531083738	0.260963498	0.164339107	0.485368381	0.826599221	0.692376869	-0.232752606	-0.333629877	0.052396269	-0.868184218	-0.605669741	-0.843651025	-1.42432767	-1.402721238	-1.427659497	5	6.58E-06	5.18169175	-6.82739856	-1.317600291	0.53024478	-0.787355511	0.696234737	0	-6.82739856
NDUFB8	1.363134572	1.393304633	1.583634188	0.176289362	-0.133931495	-0.336296255	1.2702617	1.328652208	1.214887275	-0.802009644	-0.727987167	-0.797352654	-0.36542063	-0.360291169	-0.588902849	-0.617846086	-0.570302314	-0.663757608	2	2.59E-05	4.587036506	-6.806044114	-1.483756256	0.873326243	-0.610430013	0.930866093	0	-6.806044114
HADH	0.509838959	0.836014024	0.589425145	0.792428526	0.351165948	0.537177915	1.049284221	0.810480618	0.996474527	-0.608881936	-0.680830517	-0.75446972	-0.544695964	-0.435163917	-0.154639525	-0.208423966	0.16026777	0.009802045	14	4.80E-07	6.318971053	-6.802952008	-1.076591735	0.71914332	-0.357448414	0.950286727	0	-6.802952008
UQCRC2	0.652160731	0.474205272	0.874388189	0.826844341	0.372736735	0.444363144	0.967250554	1.131331791	0.952698904	-0.384707118	-0.423280152	-0.557897166	0.093280773	-0.192065043	-0.13069285	-0.120846953	-0.317667894	-0.115560896	12	1.51E-07	6.819673373	-6.70253939	-0.982824107	0.74399774	-0.238826367	0.959249167	0	-6.70253939
HSD3B5	0.184377839	0.173281872	-0.126304093	2.141687743	2.354408738	2.197412703	0.513568615	0.570312157	0.80680561	-0.968222847	-0.765761765	-1.015332297	-0.451397837	-0.235082057	0.002799463	-1.32703099	-1.223627722	-1.084312227	5	0.000160269	3.795150066	-6.697815549	-1.764835496	0.979505687	-0.785329809	0.864368035	0	-6.697815549
CROT	0.750182419	0.890077735	0.502043703	1.028299208	0.854397998	0.586633163	1.488355954	1.410074561	1.31984042	0.378238305	0.206492007	0.313769535	-0.624054978	-0.38182559	-0.561671309	-1.267295242	-0.978766633	-1.14709273	3	2.12E-05	4.674160384	-6.695533136	-1.432456866	0.981100573	-0.451356293	0.999088867	0	-6.695533136
ALAD	1.045072417	1.227089456	1.043272594	1.553868499	0.664268225	0.546819625	1.212453618	1.210352792	1.186294378	-0.711309551	-0.630654055	-0.361234302	0.528638092	0.320409219	0.548164019	-1.013236883	-0.712123055	-0.76658462	5	1.52E-05	4.817491651	-6.68422831	-1.387491415	1.076610178	-0.310881237	0.989475765	0	-6.68422831
TIMM13	1.173508698	0.858277852	1.101157865	0.363620568	0.590603723	0.505575286	1.245416494	1.172077471	1.31585772	-1.243083735	-1.34302102	-1.569726835	0.102986397	0.140682858	-0.040920395	-0.442616301	-0.208760156	-0.221537501	3	2.68E-05	4.571331819	-6.680286479	-1.461343596	0.925121742	-0.536221854	0.98460323	0	-6.680286479
CYP3A13	0.541519771	0.374587226	0.643346562	1.188704027	0.862672649	0.703242271	0.652440421	0.835450332	0.884916704	0.06661105	0.059670615	0.298105944	-0.775082572	-0.720642205	-0.729186202	-1.413897738	-1.309943571	-1.421704553	4	2.00E-05	4.699036789	-6.59585478	-1.403661022	0.742986663	-0.660674359	0.999767805	0	-6.59585478
OAT	1.092427141	1.050003574	0.991166734	0.760384123	0.232166261	0.860290067	0.622378519	0.656987816	0.416695288	-0.36728193	0.113430208	-0.204143363	-0.711422421	-0.656932658	0.000921997	-0.519838488	-0.271041402	-0.258248359	6	6.52E-07	6.185651172	-6.568512697	-1.061895104	0.742499947	-0.319395157	0.883730444	0	-6.568512697
ATP5J	1.196711495	1.617190949	1.575377411	0.127947812	-1.182286524	-0.396586588	0.546429704	0.930972605	0.528467432	-1.186166549	-1.442947704	-1.544313138	-1.260108432	-1.698924654	-1.416740951	-0.538671296	-0.442737949	-0.802869114	4	0.000143347	3.843611961	-6.524618462	-1.697522676	0.549358255	-1.148164421	0.745561477	0	-6.524618462
COQ9	0.694780165	0.65754477	0.701622003	1.354828819	0.903805931	0.947847537	1.600332428	1.639302014	2.173548945	-1.681509237	-1.020393869	-1.546856441	0.218445809	0.425048273	0.290514864	-0.465376246	-0.030397441	-0.19783404	2	0.000103456	3.985245176	-6.50125043	-1.631330104	1.185956957	-0.445373148	0.995739889	0	-6.50125043
NDUFB10	0.864332641	0.915270888	0.956596226	0.946140401	0.711308607	0.992761983	1.909789336	2.044298383	2.14572408	-1.399251952	-1.549129867	-1.41033182	-0.30875378	0.081480468	0.438076673	0.300826381	0.065733643	0.256912764	5	0.00013654	3.864741321	-6.445813122	-1.667851115	1.27624695	-0.391604166	0.965935308	0	-6.445813122
DLD	0.345372989	0.359691765	0.31783965	1.275184357	1.487975934	1.782934343	0.744964591	0.742034186	0.799087448	-0.040561711	-0.226146311	-0.242016217	-0.628680714	-0.650712435	-0.767076644	-0.273314685	-0.333088556	-0.304252274	9	7.69E-06	5.113901099	-6.432682331	-1.257881646	0.872787251	-0.385094394	0.822871086	0	-6.432682331
MSRA	0.785659375	0.547280157	0.575390128	0.81848296	0.422502534	0.333598775	1.154393939	1.178950477	0.758125207	-0.088755382	-0.270064352	0.031008327	-0.125947297	-0.449170136	-0.334202242	-0.846612983	-1.05199637	-0.346247132	5	1.94E-06	5.712943518	-6.3834978	-1.117374569	0.730487061	-0.386887508	0.982051916	0	-6.3834978
MUP11	1.538350216	1.7662023	1.8081474	-0.4617731	-0.544348155	-0.689834435	0.764874209	0.865389511	0.860212038	-0.790385808	-0.673679575	-0.644699597	-1.111683535	-1.08560946	-0.953474529	-1.454616853	-1.074966748	-1.43742183	6	0.000175232	3.756387695	-6.316473558	-1.681528658	0.656357776	-1.025170881	0.666695893	0	-6.316473558
COPA	0.477125448	0.423648909	0.854565316	0.13491969	0.754763644	0.94302507	0.238357411	0.294992122	0.18216731	-0.355429549	-0.435119237	-0.41978976	-0.812738693	-0.736785583	-0.590515655	-0.35264163	-0.374814743	-0.317723762	4	3.92E-07	6.406197541	-6.192033755	-0.966569281	0.47817388	-0.488395401	0.723320476	0	-6.192033755
LASP1	0.890208544	0.766169028	1.103246502	-0.151166445	-0.115438797	-0.263418456	0.618651469	0.297613965	0.148630294	-0.677936335	-0.599469353	-0.713312602	-1.109663645	-1.246285328	-1.00655243	-0.554810207	-0.80441254	-0.78335322	6	7.17E-06	5.144658077	-6.168040185	-1.198921307	0.366055123	-0.832866184	0.484468944	0	-6.168040185
GOT2	1.369092937	1.391394025	1.372374387	-0.916037196	-0.605796415	-0.489425949	0.442410644	0.482800614	0.524515532	-1.833190528	-1.84561987	-2.017722637	-1.297020771	-1.39128446	-1.5798619	-0.522226018	-0.615691513	-0.560585698	22	0.000227537	3.642948338	-6.166512547	-1.692725775	0.396814287	-1.295911488	0.646092761	0	-6.166512547
GPD1	0.555672298	0.61009588	0.653226329	0.152653541	0.567073061	0.403612391	0.717072874	0.489700584	0.646765449	-0.880425678	-0.850075192	-0.713496023	-0.252722069	-0.139696642	-0.1897141	-0.21112063	-0.215178268	-0.327790401	19	3.93E-07	6.405652912	-6.103940544	-0.952899045	0.532874712	-0.420024334	0.282720857	0	-6.103940544
CYP2E1	1.594041053	1.77472558	1.49714245	-1.068665202	-0.696320433	-0.316826017	0.669709762	0.59128874	0.778718989	-0.809372045	-0.730417857	-0.612500946	-1.279378418	-1.042522587	-1.09181332	-1.687357304	-1.935282254	-1.518371146	6	0.000293753	3.532017565	-6.095018576	-1.725647866	0.535979436	-1.189668431	0.780527405	0	-6.095018576
ACSS2	1.254721965	1.211398954	1.527858519	-0.005828985	-0.358417843	-0.727631523	0.173899567	0.14895341	0.166947708	-2.137487817	-0.294617678	-1.259409359	-1.650321599	-1.05536768	-1.396338089	-0.585118908	-1.130873303	-1.160304658	2	0.000145764	3.836349689	-5.993972799	-1.562415652	0.376877975	-1.185537677	0.678660225	0	-5.993972799
HAAO	1.927995532	1.896296605	2.099717031	-1.246794242	-1.433774594	-1.348408467	0.518057414	0.543734181	0.445479569	-1.562185344	-1.68407775	-1.682457175	-1.843371076	-1.762812622	-1.917615489	-1.330321564	-1.347316682	-1.202542438	11	0.000947174	3.023570031	-5.958113787	-1.970555908	0.37803367	-1.592522238	0.464273466	0	-5.958113787
LGALS9	0.999303965	0.6825687	1.13037243	0.547488577	0.174061263	0.391311871	0.849827593	0.894347794	0.711725761	-0.357910352	-0.325434961	-0.460275269	-0.604138124	-0.494094437	-0.449056586	-0.044829772	0.072875682	0.064897156	8	1.11E-06	5.953481088	-5.939572842	-0.997663846	0.709000884	-0.288662962	0.657610521	0	-5.939572842
BPNT1	1.261409492	1.436288531	1.091541666	0.219818944	0.468998262	0.245673731	1.156550329	1.027760814	0.845590923	-1.861412841	-1.845835841	-1.82045826	-2.517815699	-2.427212139	-2.550445028	0.789873549	0.859721242	0.734117134	2	0.001294571	2.88787413	-5.901884369	-2.043677842	0.861514743	-1.182163098	0.993379692	0	-5.901884369
FASN	0.789367476	0.898679721	0.892289013	-0.042116554	-0.185082349	-0.172611774	0.602956419	0.669963636	0.686020099	-0.375863927	-0.283290962	-0.316667792	-0.93277903	-0.976141279	-0.94065517	-0.742787296	-0.871097143	-0.844557389	68	8.36E-06	5.077571143	-5.880564012	-1.158145075	0.459940632	-0.698204443	0.395244396	0	-5.880564012
NIPSNAP1	1.143709875	0.539770734	0.551889882	0.809846357	1.157679982	1.282332043	1.835178547	1.880167737	1.724182505	-0.610735006	-0.703107544	-0.781658619	0.425307965	0.579123498	0.318930158	-0.109018911	-0.059046569	-0.203826454	7	4.19E-05	4.377550883	-5.870193175	-1.340976572	1.213861963	-0.127114609	0.980935666	5	-5.870193175
AIFM1	0.730168477	0.828328983	1.105070161	0.164768562	0.157915221	0.448415593	0.387304643	0.560011142	0.558688276	-0.248891657	-0.018446369	-0.22574613	-0.593340623	-0.410928109	-0.355368472	-0.595317603	-0.691005017	-0.528895903	9	1.04E-06	5.984821344	-5.724555388	-0.956512327	0.548963451	-0.407548876	0.117345382	3	-5.724555388
PTMS	0.206530958	0.204790238	0.576332082	1.222662964	2.2701592	3.27388881	2.017388374	1.729914134	1.167208063	-1.229993553	-1.402471735	-1.476116191	0.465411381	0.647276763	0.451173713	-0.295461746	-0.393987887	-0.498925365	6	0.000737192	3.132419495	-5.70864987	-1.822441049	1.407652758	-0.414788291	0.997780864	0	-5.70864987
METTL26	0.560310706	0.639961988	0.726237988	1.100656494	0.672543533	0.633289241	1.288009812	1.13591842	1.143266316	-0.397131507	-0.234695585	-0.111017992	0.218300022	0.163844404	0.269584677	-0.337715704	-0.081956464	-0.096346019	4	9.82E-07	6.007679846	-5.678811885	-0.945258741	0.877799389	-0.067459352	0.999558684	0	-5.678811885
SELENBP1	1.165142825	1.239408515	1.28443278	-0.178154989	-0.108358153	-0.087922198	0.531814659	0.640035263	0.665871371	-0.795191823	-0.930885438	-1.045477058	-0.406661776	-0.541246011	-0.435897206	-0.631201438	-0.544636187	-0.553076622	13	2.51E-05	4.599947561	-5.640835774	-1.226282626	0.572474453	-0.653808173	0.811193628	0	-5.640835774
ACO2	0.339707008	0.60759432	0.207474433	0.638114567	0.329097838	0.123903075	0.372824759	0.29714434	0.418706925	-0.936966753	-0.901374043	-0.973884943	-0.398953757	-0.384573627	-0.246144989	-0.312970072	-0.32968179	-0.364742452	22	6.75E-07	6.170742328	-5.61116549	-0.909317744	0.370507474	-0.53881027	0.996922285	0	-5.61116549
GCKR	0.636390196	0.73111378	0.664629027	1.587325969	1.490457213	1.281854218	0.996091648	0.795874524	0.948872792	0.220876492	0.355249685	0.448448411	-0.535014317	-0.301845412	0.076262239	-1.771483309	-1.354965178	-0.878019641	3	0.000140265	3.85305122	-5.511190577	-1.430344489	1.014734374	-0.415610114	0.991225363	0	-5.511190577
ASGR1	-0.066801974	-0.076048485	0.204370025	1.183498041	1.606095859	2.097867589	1.571528202	1.399431952	1.164500553	-1.24229703	-1.506859559	-1.336092509	0.33888865	0.328195054	0.441885662	-0.867558549	-0.9035578	-0.800214416	5	0.000452363	3.344513277	-5.437454784	-1.625783584	1.009382418	-0.616401166	0.928812815	0	-5.437454784
PAH	1.922412402	1.859347095	1.868918117	-0.248959264	-0.510249996	-0.557967863	0.369754263	0.493263441	0.254568993	-1.551008173	-1.388761773	-1.266746118	-0.815975814	-0.755834355	-0.937345846	-0.794911944	-0.697637808	-0.712583831	12	0.000401118	3.396728217	-5.424157108	-1.596876983	0.605676354	-0.991200629	0.59717016	0	-5.424157108
AGXT	0.594155841	1.088469423	0.398292092	-0.113475532	-0.093525693	-0.161909832	0.185879006	0.144313486	0.310297758	-0.876896632	-1.297783544	-0.596671078	-0.50583369	-0.357375012	-0.567549806	-1.171128495	-0.847455045	-1.421216696	5	1.65E-05	4.782517652	-5.310936193	-1.110489616	0.261388505	-0.849101111	0.747469809	0	-5.310936193
METTL7B	1.594949351	1.624397046	1.899513469	0.216319628	0.29091018	0.176959704	0.237499073	0.184372871	0.148877374	-0.445465165	-0.84505528	-0.602031851	-0.610540928	-0.702060729	-0.524038903	-0.400552154	-0.696410838	-0.61490176	3	9.93E-05	4.002996844	-5.254981388	-1.312761811	0.708199855	-0.604561956	0.968128696	5	-5.254981388
CYP3A11	0.785398943	0.886007267	0.676824497	0.324418057	0.296360016	0.097301038	0.480593139	0.673935693	0.706416807	-0.175655406	-0.222842121	-0.214261053	-0.228328448	-0.285903085	-0.055477957	-0.725728939	-0.764063223	-0.383869046	10	1.48E-06	5.82865581	-5.170266868	-0.887042748	0.547472828	-0.33956992	0.992538123	5	-5.170266868
ACADS	1.117173906	1.0110377	1.077730798	-0.280504497	-0.0921745	0.281569953	0.190938343	0.111778334	-0.044687668	-0.307015067	-0.472853315	-0.232695466	-1.085836243	-1.090747723	-1.143564967	-0.996623819	-1.196143945	-0.972497597	13	5.51E-05	4.258864444	-5.144159571	-1.207871168	0.374762485	-0.833108683	0.695129963	0	-5.144159571
